id,estatus,fecha_nacimiento,cp,auto
14084,no_interesado,19/09/1973,58190,2012
12465,cerrado,19/09/1973,9880,2012
16859,contrato_otro_lado,12/10/1973,76269,2012
13095,no_interesado,17/11/1973,7290,2012
14677,cerrado,22/11/1973,16035,2012
13122,no_interesado,06/12/1973,66600,2012
19174,equivocado,08/12/1973,56560,2012
1751,no_interesado,14/12/1973,72000,2012
20496,contrato_otro_lado,01/01/1974,72160,2012
14538,equivocado,12/01/1974,20080,2012
7675,no_interesado,15/01/1974,31115,2012
18346,no_interesado,18/02/1974,36300,2012
17724,contrato_otro_lado,26/02/1974,22245,2012
1295,en_seguimiento,29/03/1974,76116,2012
5838,no_contesta,11/04/1974,52764,2012
14810,contrato_otro_lado,12/04/1974,76814,2012
8145,cerrado,21/04/1974,8500,2012
2447,contrato_otro_lado,22/04/1974,76090,2012
11451,no_interesado,26/04/1974,45630,2012
17553,equivocado,05/05/1974,92400,2012
4925,cerrado,07/06/1974,8400,2012
4824,aceptado,11/06/1974,7730,2012
15117,no_interesado,03/07/1974,45200,2012
15116,duplicado,03/07/1974,45200,2012
17193,contrato_otro_lado,04/07/1974,38013,2012
11178,no_interesado,14/08/1974,44600,2012
8817,no_interesado,18/08/1974,64870,2012
15905,asignado,24/08/1974,37148,2012
14398,contrato_otro_lado,28/08/1974,6010,2012
14397,no_interesado,28/08/1974,6010,2012
6289,en_seguimiento,07/09/1974,37000,2012
7770,no_interesado,27/09/1974,54948,2012
7770,no_interesado,27/09/1974,54948,2012
5711,en_seguimiento,03/10/1974,25904,2012
12940,no_interesado,13/10/1974,9510,2012
9947,no_interesado,05/11/1974,97143,2012
13346,no_interesado,22/12/1974,22444,2012
10599,no_interesado,10/01/1975,37000,2012
5861,no_interesado,07/02/1975,55066,2012
19215,cerrado,19/02/1975,7420,2012
1601,no_interesado,19/02/1975,1110,2012
17940,asignado,08/03/1975,7420,2012
9238,no_interesado,20/03/1975,63039,2012
14506,en_seguimiento,25/03/1975,4530,2012
20724,duplicado,12/04/1975,44810,2012
20723,asignado,12/04/1975,44810,2012
20721,duplicado,12/04/1975,44810,2012
20660,contrato_otro_lado,12/04/1975,54130,2012
17833,no_interesado,04/05/1975,56610,2012
10119,no_interesado,06/06/1975,55770,2012
10118,duplicado,06/06/1975,55770,2012
2464,no_interesado,14/06/1975,13300,2012
17398,contrato_otro_lado,26/06/1975,57800,2012
4190,en_seguimiento,29/07/1975,53218,2012
16999,duplicado,09/09/1975,27450,2012
16998,contrato_otro_lado,09/09/1975,27450,2012
7434,en_seguimiento,13/09/1975,67196,2012
7053,contrato_otro_lado,24/09/1975,1180,2012
4632,no_interesado,26/09/1975,56400,2012
4903,aceptado,27/09/1975,55743,2012
8459,contrato_otro_lado,12/10/1975,22106,2012
8460,equivocado,25/10/1975,54090,2012
9797,cerrado,01/11/1975,45070,2012
3753,no_interesado,10/11/1975,96536,2012
7842,no_interesado,05/12/1975,54190,2012
10570,no_interesado,23/12/1975,97158,2012
6276,no_interesado,03/01/1976,44220,2012
9987,contrato_otro_lado,10/01/1976,50255,2012
14325,contrato_otro_lado,14/01/1976,91739,2012
14947,cerrado,23/01/1976,15100,2012
6005,no_interesado,25/01/1976,9780,2012
7270,no_interesado,15/02/1976,76920,2012
8503,en_seguimiento,19/03/1976,55280,2012
1357,en_seguimiento,21/03/1976,96710,2012
14821,no_interesado,27/03/1976,63010,2012
14820,duplicado,27/03/1976,63010,2012
14819,duplicado,27/03/1976,63010,2012
2082,no_interesado,30/03/1976,69740,2012
17536,no_interesado,06/04/1976,86030,2012
18512,no_interesado,11/04/1976,34324,2012
6050,aceptado,19/04/1976,7090,2012
12295,contrato_otro_lado,23/04/1976,53695,2012
7888,no_interesado,27/04/1976,11200,2012
4021,no_interesado,06/05/1976,55712,2012
9469,equivocado,13/06/1976,34600,2012
5264,contrato_otro_lado,24/06/1976,44750,2012
3953,no_interesado,26/07/1976,,2012
10804,no_interesado,26/08/1976,64550,2012
3938,duplicado,16/09/1976,50260,2012
3937,no_interesado,16/09/1976,50260,2012
13714,no_interesado,23/09/1976,91850,2012
18593,no_interesado,27/09/1976,50290,2012
18331,no_interesado,07/10/1976,31137,2012
624,en_seguimiento,09/10/1976,4700,2012
12526,contrato_otro_lado,18/10/1976,1296,2012
1804,no_interesado,17/11/1976,31203,2012
1603,no_interesado,17/11/1976,31203,2012
14365,en_seguimiento,02/12/1976,45650,2012
14364,duplicado,02/12/1976,45650,2012
14363,duplicado,02/12/1976,45650,2012
14362,duplicado,02/12/1976,45650,2012
9946,no_interesado,21/12/1976,67250,2012
11629,no_interesado,20/01/1977,7450,2012
16945,no_interesado,01/02/1977,20303,2012
9160,no_interesado,01/02/1977,66420,2012
2749,no_interesado,04/02/1977,29066,2012
8263,equivocado,21/02/1977,87880,2012
11569,no_interesado,24/02/1977,78349,2012
17392,no_interesado,02/03/1977,83284,2012
8631,cerrado,26/03/1977,77536,2012
2064,no_interesado,11/04/1977,44920,2012
14835,contrato_otro_lado,13/04/1977,77535,2012
9534,contrato_otro_lado,26/05/1977,21352,2012
1261,no_interesado,30/05/1977,54745,2012
17890,no_interesado,11/06/1977,3650,2012
699,equivocado,15/06/1977,19789,2012
14937,contrato_otro_lado,24/06/1977,81170,2012
14936,duplicado,24/06/1977,81170,2012
16335,equivocado,01/07/1977,52764,2012
8011,cerrado,01/07/1977,15530,2012
3990,no_interesado,17/07/1977,55120,2012
18319,contrato_otro_lado,01/10/1977,21254,2012
5996,no_interesado,05/10/1977,83296,2012
10315,contrato_otro_lado,24/10/1977,55246,2012
13812,no_interesado,13/11/1977,50740,2012
9575,no_interesado,10/12/1977,76190,2012
5201,no_interesado,19/12/1977,20908,2012
1515,no_interesado,10/01/1978,92700,2012
10403,no_interesado,11/01/1978,68285,2012
9007,no_interesado,18/02/1978,21389,2012
18315,no_interesado,21/03/1978,56640,2012
7800,no_interesado,21/03/1978,83249,2012
10302,no_interesado,24/03/1978,85138,2012
13586,no_contesta,03/04/1978,14720,2012
11718,cerrado,18/04/1978,4600,2012
17085,no_interesado,23/05/1978,56366,2012
18099,equivocado,18/06/1978,22635,2012
5870,no_interesado,28/06/1978,54457,2012
5870,no_interesado,28/06/1978,54457,2012
5870,no_interesado,28/06/1978,54457,2012
13020,no_interesado,29/06/1978,86720,2012
1876,en_seguimiento,03/07/1978,80200,2012
3908,no_interesado,08/08/1978,22000,2012
18558,contrato_otro_lado,12/08/1978,45613,2012
4879,equivocado,17/08/1978,45068,2012
5769,en_seguimiento,31/08/1978,86500,2012
4624,no_interesado,10/09/1978,45654,2012
12576,contrato_otro_lado,14/09/1978,4640,2012
19806,contrato_otro_lado,28/09/1978,1590,2012
7462,en_seguimiento,04/10/1978,81270,2012
8389,contrato_otro_lado,19/10/1978,57180,2012
17147,contrato_otro_lado,01/11/1978,85880,2012
12441,duplicado,19/11/1978,59513,2012
12440,no_contesta,19/11/1978,59513,2012
10178,contrato_otro_lado,01/12/1978,,2012
2068,contrato_otro_lado,17/12/1978,77508,2012
17026,cerrado,07/01/1979,64769,2012
16855,cerrado,07/01/1979,64769,2012
4812,no_interesado,09/01/1979,55260,2012
11873,duplicado,23/01/1979,52179,2012
11872,contrato_otro_lado,23/01/1979,52179,2012
8063,cerrado,31/01/1979,15700,2012
16942,no_interesado,02/02/1979,54265,2012
5042,cerrado,05/03/1979,54980,2012
13870,cerrado,07/03/1979,77710,2012
8409,no_interesado,13/03/1979,53570,2012
18510,no_interesado,30/03/1979,20130,2012
15809,no_interesado,30/03/1979,44100,2012
15428,cerrado,14/04/1979,52400,2012
9078,no_interesado,26/04/1979,80058,2012
7914,no_interesado,27/04/1979,1530,2012
7914,no_interesado,27/04/1979,1530,2012
6387,no_interesado,08/05/1979,9500,2012
9669,equivocado,11/05/1979,77519,2012
6232,en_seguimiento,13/05/1979,36267,2012
6232,en_seguimiento,13/05/1979,36267,2012
13377,asignado,24/06/1979,42030,2012
13807,no_interesado,27/06/1979,7170,2012
4627,aceptado,10/07/1979,94950,2012
16967,contrato_otro_lado,04/08/1979,32587,2012
2910,no_interesado,04/08/1979,9200,2012
14782,asignado,08/08/1979,36710,2012
4641,no_interesado,08/08/1979,36710,2012
12810,duplicado,01/09/1979,32695,2012
12809,no_interesado,01/09/1979,32695,2012
8122,no_interesado,02/09/1979,32564,2012
16551,contrato_otro_lado,10/09/1979,4650,2012
1811,no_interesado,15/09/1979,5530,2012
9583,cerrado,16/09/1979,14140,2012
13941,contrato_otro_lado,19/11/1979,4630,2012
10530,contrato_otro_lado,10/12/1979,53660,2012
17706,no_interesado,04/01/1980,74730,2012
17832,no_interesado,07/01/1980,11479,2012
14058,no_interesado,05/02/1980,81200,2012
17484,no_interesado,16/02/1980,97217,2012
10559,no_interesado,16/02/1980,83285,2012
10447,contrato_otro_lado,11/03/1980,71355,2012
6729,no_interesado,04/04/1980,76100,2012
2612,no_interesado,25/04/1980,,2012
16943,contrato_otro_lado,02/05/1980,1460,2012
20567,en_seguimiento,15/05/1980,59000,2012
5768,no_interesado,19/05/1980,2410,2012
12883,no_interesado,09/06/1980,14050,2012
12882,duplicado,09/06/1980,14050,2012
12219,contrato_otro_lado,25/07/1980,31124,2012
5757,equivocado,20/08/1980,2210,2012
15227,contrato_otro_lado,24/08/1980,33300,2012
4759,no_interesado,03/09/1980,52990,2012
13820,contrato_otro_lado,08/09/1980,56530,2012
17132,cerrado,29/09/1980,44490,2012
7885,no_interesado,01/10/1980,96400,2012
20453,no_interesado,09/12/1980,8710,2012
8404,cerrado,03/01/1981,31170,2012
11818,no_interesado,06/01/1981,7880,2012
11726,cerrado,07/01/1981,22470,2012
6025,no_interesado,19/01/1981,9708,2012
18446,no_contesta,26/01/1981,31220,2012
20566,en_seguimiento,03/02/1981,7550,2012
6353,no_interesado,12/02/1981,43800,2012
11612,no_interesado,13/02/1981,91808,2012
17667,equivocado,03/03/1981,76665,2012
9997,contrato_otro_lado,09/03/1981,66024,2012
9996,contrato_otro_lado,09/03/1981,66024,2012
9517,no_interesado,11/03/1981,91910,2012
19231,no_contesta,14/03/1981,4370,2012
5834,contrato_otro_lado,19/03/1981,66647,2012
1874,no_interesado,27/03/1981,14200,2012
19419,no_interesado,30/03/1981,44970,2012
18720,asignado,02/04/1981,98615,2012
12588,no_interesado,14/04/1981,55140,2012
11115,cerrado,18/04/1981,1500,2012
11114,duplicado,18/04/1981,1500,2012
11113,duplicado,18/04/1981,1500,2012
11112,duplicado,18/04/1981,1500,2012
11108,duplicado,18/04/1981,1500,2012
11107,duplicado,18/04/1981,1500,2012
11106,duplicado,18/04/1981,1500,2012
9137,contrato_otro_lado,24/04/1981,80130,2012
9137,contrato_otro_lado,24/04/1981,80130,2012
4376,no_interesado,06/05/1981,10400,2012
4375,duplicado,06/05/1981,10400,2012
2385,no_interesado,10/05/1981,55280,2012
9582,no_interesado,11/05/1981,44520,2012
3530,no_interesado,21/05/1981,2200,2012
6824,no_interesado,24/06/1981,6760,2012
5369,contrato_otro_lado,03/07/1981,67485,2012
11512,contrato_otro_lado,05/07/1981,8500,2012
8710,equivocado,21/07/1981,36760,2012
12008,equivocado,22/07/1981,54700,2012
14685,no_interesado,16/08/1981,4400,2012
13032,no_interesado,23/08/1981,62130,2012
10104,no_interesado,11/09/1981,16035,2012
10329,no_interesado,18/10/1981,15270,2012
10973,no_interesado,04/11/1981,58195,2012
15337,no_interesado,20/11/1981,6100,2012
10103,cerrado,01/12/1981,6720,2012
15176,no_interesado,09/12/1981,55400,2012
11517,no_interesado,28/12/1981,92310,2012
4287,aceptado,11/02/1982,45430,2012
8431,no_interesado,13/02/1982,25016,2012
13578,cerrado,21/03/1982,55104,2012
6968,no_interesado,27/04/1982,80060,2012
10751,contrato_otro_lado,14/05/1982,79930,2012
2757,no_interesado,16/05/1982,34450,2012
8081,no_interesado,28/05/1982,91183,2012
15920,no_interesado,13/06/1982,31124,2012
6844,no_interesado,13/06/1982,64000,2012
10297,no_interesado,14/06/1982,63000,2012
9120,contrato_otro_lado,12/07/1982,83294,2012
10831,cerrado,11/08/1982,9360,2012
8964,no_interesado,31/08/1982,90110,2012
10091,no_interesado,01/09/1982,6400,2012
4867,no_interesado,05/09/1982,64930,2012
11372,no_interesado,10/09/1982,22234,2012
6119,no_interesado,13/09/1982,97167,2012
17025,contrato_otro_lado,23/09/1982,83146,2012
10167,no_interesado,23/09/1982,55767,2012
5574,equivocado,20/10/1982,25900,2012
15722,asignado,29/10/1982,45615,2012
16314,cerrado,13/12/1982,83040,2012
18706,no_interesado,17/12/1982,23437,2012
6155,no_interesado,05/01/1983,32628,2012
10061,no_interesado,23/01/1983,32690,2012
20809,cerrado,24/01/1983,4369,2012
14662,cerrado,31/01/1983,54020,2012
12540,no_interesado,26/02/1983,45653,2012
1575,no_interesado,03/03/1983,44380,2012
11086,no_interesado,13/03/1983,,2012
17778,no_interesado,04/04/1983,32696,2012
6279,en_seguimiento,13/04/1983,32587,2012
19058,no_interesado,15/04/1983,45027,2012
15934,contrato_otro_lado,20/04/1983,81271,2012
9275,no_interesado,24/04/1983,20124,2012
12868,no_interesado,16/05/1983,76235,2012
7611,no_interesado,22/05/1983,42080,2012
18297,duplicado,28/05/1983,71240,2012
18296,contrato_otro_lado,28/05/1983,71240,2012
20717,no_contesta,12/06/1983,22237,2012
15350,no_interesado,05/07/1983,27018,2012
16313,no_interesado,29/07/1983,37545,2012
9888,en_seguimiento,05/08/1983,28986,2012
9887,duplicado,05/08/1983,28986,2012
9324,no_interesado,07/08/1983,32685,2012
20375,contrato_otro_lado,10/08/1983,44190,2012
15784,no_interesado,13/08/1983,45180,2012
19505,no_contesta,15/09/1983,76146,2012
5097,en_seguimiento,07/10/1983,24154,2012
20101,cerrado,18/10/1983,53696,2012
4318,no_interesado,18/10/1983,54960,2012
4468,en_seguimiento,27/10/1983,6010,2012
14697,no_interesado,07/11/1983,36290,2012
14696,duplicado,07/11/1983,36290,2012
13387,no_interesado,07/11/1983,88294,2012
8191,no_interesado,18/11/1983,33700,2012
16041,contrato_otro_lado,23/11/1983,54945,2012
3011,no_interesado,26/11/1983,44469,2012
11630,contrato_otro_lado,07/12/1983,86270,2012
19151,no_interesado,22/12/1983,55450,2012
3912,no_interesado,24/12/1983,54120,2012
18838,no_interesado,14/01/1984,80180,2012
13057,no_interesado,02/03/1984,8100,2012
6107,no_interesado,08/03/1984,76000,2012
12970,contrato_otro_lado,25/03/1984,80192,2012
7972,no_interesado,19/05/1984,72100,2012
10034,no_interesado,02/06/1984,20298,2012
3454,no_interesado,20/06/1984,97000,2012
7087,no_interesado,22/06/1984,80349,2012
5128,no_interesado,29/06/1984,42846,2012
20265,en_seguimiento,10/07/1984,9040,2012
5012,no_interesado,10/07/1984,53378,2012
14016,no_interesado,17/07/1984,2215,2012
19774,no_interesado,22/08/1984,8100,2012
15479,contrato_otro_lado,01/09/1984,38160,2012
7597,contrato_otro_lado,04/09/1984,51900,2012
14567,en_seguimiento,08/09/1984,20800,2012
8176,no_interesado,15/09/1984,64770,2012
1531,en_seguimiento,23/09/1984,44720,2012
19926,no_interesado,27/09/1984,11410,2012
7906,cerrado,17/10/1984,62388,2012
13694,contrato_otro_lado,27/10/1984,66220,2012
8003,cerrado,27/10/1984,66220,2012
8002,contrato_otro_lado,27/10/1984,66220,2012
7726,contrato_otro_lado,27/10/1984,66220,2012
7314,equivocado,03/11/1984,36250,2012
15790,no_interesado,05/11/1984,56410,2012
15788,asignado,05/11/1984,56410,2012
15203,no_interesado,16/11/1984,22427,2012
6782,no_interesado,19/11/1984,57210,2012
13925,cerrado,27/11/1984,64348,2012
8341,contrato_otro_lado,29/11/1984,97306,2012
9833,no_interesado,01/01/1985,86400,2012
7155,en_seguimiento,01/01/1985,75560,2012
6955,no_interesado,02/01/1985,76150,2012
6955,no_interesado,02/01/1985,76150,2012
8067,no_interesado,09/01/1985,14380,2012
6032,contrato_otro_lado,19/01/1985,25090,2012
4755,no_interesado,25/01/1985,8900,2012
16674,no_contesta,26/01/1985,36620,2012
17975,equivocado,27/01/1985,82396,2012
10953,no_interesado,29/01/1985,25740,2012
20272,asignado,01/03/1985,41304,2012
9073,en_seguimiento,05/03/1985,81820,2012
9073,en_seguimiento,05/03/1985,81820,2012
8852,contrato_otro_lado,22/03/1985,76134,2012
11030,duplicado,23/03/1985,,2012
11029,duplicado,23/03/1985,,2012
11028,duplicado,23/03/1985,,2012
11027,duplicado,23/03/1985,,2012
11026,no_interesado,23/03/1985,,2012
11304,duplicado,25/03/1985,32695,2012
11303,cerrado,25/03/1985,32695,2012
9538,no_interesado,02/04/1985,32160,2012
7881,no_interesado,11/04/1985,32440,2012
7159,no_interesado,17/05/1985,76117,2012
5942,no_interesado,24/05/1985,54740,2012
6791,no_interesado,06/06/1985,11910,2012
13829,no_interesado,16/06/1985,4369,2012
7203,no_interesado,21/06/1985,21395,2012
6143,no_interesado,13/08/1985,80189,2012
17170,no_interesado,02/09/1985,98601,2012
8480,cerrado,25/09/1985,76950,2012
5243,contrato_otro_lado,03/10/1985,56490,2012
3433,no_interesado,10/10/1985,97340,2012
13630,no_interesado,22/10/1985,4630,2012
7627,no_interesado,27/10/1985,76117,2012
4779,no_interesado,05/11/1985,67193,2012
1647,no_interesado,24/11/1985,76800,2012
10414,equivocado,04/12/1985,14160,2012
10232,no_interesado,04/12/1985,33010,2012
17524,no_interesado,07/12/1985,22106,2012
11993,no_interesado,24/12/1985,2150,2012
10275,contrato_otro_lado,04/01/1986,45403,2012
14935,no_contesta,28/01/1986,20263,2012
5422,no_interesado,03/02/1986,62757,2012
16053,contrato_otro_lado,28/02/1986,8030,2012
12687,contrato_otro_lado,18/03/1986,81101,2012
19205,no_interesado,07/04/1986,78310,2012
18960,no_interesado,08/04/1986,32600,2012
7646,no_interesado,13/04/1986,55740,2012
7646,no_interesado,13/04/1986,55740,2012
1384,asignado,27/05/1986,20298,2012
9396,cerrado,29/05/1986,72000,2012
14150,equivocado,16/06/1986,89110,2012
14964,posible_venta,26/06/1986,82195,2012
7428,no_interesado,05/07/1986,76116,2012
6185,no_interesado,18/07/1986,97143,2012
5824,no_interesado,20/08/1986,86761,2012
16777,duplicado,23/08/1986,54940,2012
16776,no_interesado,23/08/1986,54940,2012
19975,no_contesta,13/09/1986,31460,2012
3657,no_interesado,22/10/1986,6010,2012
7624,no_interesado,23/10/1986,11290,2012
7093,no_interesado,26/10/1986,22644,2012
6551,no_interesado,28/10/1986,54140,2012
10746,cerrado,08/11/1986,45085,2012
9832,no_interesado,21/11/1986,45130,2012
17043,no_interesado,25/11/1986,67100,2012
3022,no_interesado,25/11/1986,63190,2012
18655,no_interesado,02/12/1986,50026,2012
7875,no_interesado,07/12/1986,1410,2012
18756,equivocado,20/12/1986,47420,2012
19832,no_interesado,23/12/1986,85136,2012
14516,posible_venta,24/12/1986,32575,2012
7586,en_seguimiento,04/01/1987,85203,2012
9632,contrato_otro_lado,16/01/1987,31160,2012
10110,no_interesado,18/01/1987,76116,2012
17091,equivocado,22/01/1987,36687,2012
17090,duplicado,22/01/1987,36687,2012
11817,no_interesado,31/01/1987,54744,2012
9316,no_interesado,18/02/1987,76850,2012
10341,no_interesado,25/02/1987,64290,2012
10729,cerrado,08/03/1987,14420,2012
7565,no_interesado,22/03/1987,79904,2012
12469,no_interesado,30/03/1987,91810,2012
20553,contrato_otro_lado,17/05/1987,77712,2012
15008,contrato_otro_lado,26/05/1987,25270,2012
16279,asignado,30/05/1987,99000,2012
12239,equivocado,03/06/1987,86800,2012
10154,no_interesado,11/06/1987,50180,2012
3215,no_interesado,14/06/1987,21389,2012
18453,equivocado,10/07/1987,62790,2012
12322,no_interesado,13/07/1987,4330,2012
10964,no_interesado,13/07/1987,67650,2012
12264,duplicado,19/07/1987,32546,2012
12263,contrato_otro_lado,19/07/1987,32546,2012
6199,equivocado,21/07/1987,98800,2012
5492,no_interesado,18/08/1987,20126,2012
18967,no_interesado,10/09/1987,44840,2012
13735,no_interesado,12/09/1987,97000,2012
7343,contrato_otro_lado,13/09/1987,76117,2012
10485,contrato_otro_lado,19/09/1987,62733,2012
14226,contrato_otro_lado,22/09/1987,83190,2012
12854,no_interesado,13/10/1987,54060,2012
11137,no_interesado,30/10/1987,80000,2012
11136,duplicado,30/10/1987,80000,2012
7813,contrato_otro_lado,04/11/1987,50060,2012
2924,en_seguimiento,04/11/1987,45134,2012
19126,contrato_otro_lado,25/11/1987,56160,2012
7327,contrato_otro_lado,12/12/1987,44950,2012
7326,no_interesado,12/12/1987,44950,2012
11264,no_interesado,18/12/1987,27000,2012
20556,en_seguimiento,06/01/1988,7979,2012
6140,no_interesado,08/02/1988,7330,2012
6140,no_interesado,08/02/1988,7330,2012
15898,cerrado,22/02/1988,15300,2012
11299,no_interesado,27/03/1988,81820,2012
4846,no_interesado,02/04/1988,16300,2012
15263,no_interesado,17/04/1988,54080,2012
16487,no_interesado,07/06/1988,45650,2012
16388,contrato_otro_lado,07/06/1988,60950,2012
7680,no_interesado,28/06/1988,72700,2012
14010,equivocado,24/07/1988,4260,2012
10870,no_interesado,31/07/1988,45500,2012
2006,en_seguimiento,02/08/1988,6620,2012
7153,no_interesado,07/08/1988,66000,2012
7153,no_interesado,07/08/1988,66000,2012
7929,no_interesado,14/08/1988,32280,2012
9040,no_interesado,20/08/1988,97133,2012
9040,no_interesado,20/08/1988,97133,2012
12138,no_interesado,22/09/1988,36752,2012
2091,no_interesado,13/10/1988,50010,2012
6579,en_seguimiento,27/10/1988,36730,2012
16965,no_interesado,28/10/1988,32576,2012
10359,no_interesado,07/11/1988,22880,2012
19568,contrato_otro_lado,16/11/1988,96400,2012
4442,no_interesado,08/12/1988,66050,2012
4708,no_interesado,12/12/1988,11700,2012
15050,no_interesado,01/01/1989,3020,2012
16493,asignado,13/01/1989,56640,2012
15957,no_interesado,17/01/1989,32599,2012
16816,no_interesado,25/01/1989,45380,2012
8580,no_interesado,28/01/1989,76288,2012
17011,no_interesado,29/01/1989,53690,2012
5803,no_interesado,14/02/1989,35046,2012
18585,no_interesado,18/02/1989,44720,2012
5151,no_interesado,04/04/1989,29244,2012
8023,no_interesado,29/04/1989,91183,2012
12749,cerrado,01/05/1989,57200,2012
19600,equivocado,22/05/1989,56356,2012
6539,contrato_otro_lado,30/05/1989,62389,2012
4969,no_interesado,28/06/1989,850,2012
20782,no_contesta,16/07/1989,71230,2012
7983,cerrado,27/07/1989,4369,2012
19384,no_interesado,29/07/1989,84020,2012
9744,cerrado,01/08/1989,72820,2012
11667,no_interesado,18/08/1989,76850,2012
8921,contrato_otro_lado,23/08/1989,20179,2012
1962,cancelado,07/09/1989,78150,2012
14181,equivocado,13/10/1989,44900,2012
18509,no_contesta,22/10/1989,76148,2012
20524,cerrado,28/11/1989,9708,2012
20700,asignado,19/12/1989,91973,2012
6990,no_interesado,26/01/1990,83294,2012
5619,no_interesado,22/03/1990,55740,2012
6488,no_interesado,01/04/1990,96340,2012
7829,no_interesado,05/05/1990,89602,2012
11650,equivocado,13/05/1990,66612,2012
5727,en_seguimiento,25/05/1990,45530,2012
15992,contrato_otro_lado,17/06/1990,54080,2012
20196,no_contesta,14/07/1990,76116,2012
15785,cerrado,20/07/1990,45133,2012
15781,duplicado,20/07/1990,45133,2012
14505,no_interesado,31/07/1990,52960,2012
18989,no_interesado,15/08/1990,64230,2012
17852,no_interesado,17/08/1990,45680,2012
6763,no_interesado,19/08/1990,54100,2012
5279,no_interesado,28/08/1990,83280,2012
6093,equivocado,07/09/1990,97306,2012
14045,no_interesado,10/09/1990,66655,2012
14044,duplicado,10/09/1990,66655,2012
8273,no_interesado,22/09/1990,45417,2012
19557,no_contesta,12/11/1990,66615,2012
12787,no_interesado,14/12/1990,86019,2012
10895,no_interesado,08/01/1991,31108,2012
13046,contrato_otro_lado,01/02/1991,57000,2012
8128,en_seguimiento,05/02/1991,22294,2012
13705,no_interesado,15/02/1991,53426,2012
15600,no_interesado,18/02/1991,38980,2012
6664,no_interesado,05/05/1991,34150,2012
7334,no_interesado,06/05/1991,74050,2012
7334,no_interesado,06/05/1991,74050,2012
6030,no_interesado,08/05/1991,9200,2012
9269,equivocado,15/05/1991,37100,2012
6773,no_interesado,04/06/1991,47180,2012
13958,no_interesado,25/06/1991,64100,2012
14545,cerrado,04/07/1991,78240,2012
12062,contrato_otro_lado,05/07/1991,16800,2012
7647,contrato_otro_lado,17/07/1991,56335,2012
7647,contrato_otro_lado,17/07/1991,56335,2012
20645,asignado,24/07/1991,31104,2012
5025,no_interesado,27/07/1991,97173,2012
5910,no_interesado,15/08/1991,9630,2012
4985,duplicado,30/08/1991,66216,2012
4944,en_seguimiento,30/08/1991,66216,2012
4822,aceptado,25/09/1991,76000,2012
4826,no_interesado,03/11/1991,44950,2012
14691,contrato_otro_lado,06/11/1991,45599,2012
6374,no_interesado,06/11/1991,86000,2012
18264,no_interesado,11/12/1991,77500,2012
6065,no_interesado,14/12/1991,32674,2012
18472,equivocado,22/12/1991,54109,2012
17219,no_interesado,02/02/1992,1080,2012
14515,cerrado,06/02/1992,32000,2012
14514,no_interesado,06/02/1992,32000,2012
7812,no_interesado,06/02/1992,93680,2012
14378,no_interesado,18/02/1992,53100,2012
5134,no_interesado,24/02/1992,24100,2012
14907,no_interesado,18/04/1992,32030,2012
6077,equivocado,19/04/1992,80184,2012
7471,en_seguimiento,09/05/1992,55700,2012
19656,no_contesta,14/06/1992,41100,2012
11501,cerrado,21/06/1992,64500,2012
9495,cerrado,21/06/1992,64500,2012
7758,equivocado,29/07/1992,72310,2012
12027,contrato_otro_lado,20/08/1992,32574,2012
20104,asignado,24/08/1992,87440,2012
20103,duplicado,24/08/1992,87440,2012
11958,contrato_otro_lado,29/08/1992,22990,2012
6456,no_interesado,22/09/1992,16034,2012
12922,no_interesado,06/10/1992,32139,2012
16900,contrato_otro_lado,23/11/1992,32670,2012
9355,no_interesado,09/12/1992,65550,2012
18837,cerrado,31/12/1992,50010,2012
16931,no_interesado,18/03/1993,86150,2012
15966,no_interesado,24/05/1993,34140,2012
6728,duplicado,01/06/1993,34010,2012
13951,no_interesado,05/06/1993,56618,2012
5353,no_interesado,15/06/1993,82132,2012
19202,no_interesado,24/06/1993,98230,2012
7963,en_seguimiento,30/06/1993,54120,2012
14198,contrato_otro_lado,18/07/1993,14370,2012
9516,no_interesado,22/07/1993,97390,2012
9235,no_interesado,13/08/1993,96383,2012
17405,posible_venta,15/08/1993,76080,2012
10801,no_interesado,07/09/1993,97860,2012
14001,no_interesado,09/09/1993,64780,2012
18320,contrato_otro_lado,21/09/1993,53490,2012
16992,asignado,14/10/1993,57460,2012
16991,asignado,14/10/1993,57460,2012
19140,cerrado,31/10/1993,73080,2012
9829,contrato_otro_lado,15/12/1993,7510,2012
15326,en_seguimiento,19/12/1993,8100,2012
13760,equivocado,01/02/1994,54180,2012
13471,contrato_otro_lado,23/02/1994,45188,2012
9478,equivocado,22/04/1994,72800,2012
9781,duplicado,08/07/1994,52757,2012
9757,no_interesado,08/07/1994,52757,2012
9576,no_interesado,16/07/1994,83488,2012
15871,contrato_otro_lado,25/07/1994,32650,2012
14778,contrato_otro_lado,11/10/1994,77710,2012
20194,en_seguimiento,19/10/1994,21360,2012
8869,no_interesado,10/12/1994,80327,2012
12274,equivocado,19/12/1994,34000,2012
11674,no_interesado,31/01/1995,84918,2012
12505,no_interesado,07/04/1995,76087,2012
5349,en_seguimiento,18/04/1995,83138,2012
13695,no_interesado,23/04/1995,60090,2012
15833,contrato_otro_lado,29/05/1995,91726,2012
13220,cerrado,07/06/1995,54435,2012
7662,equivocado,04/08/1995,45586,2012
600,no_interesado,10/08/1995,7189,2012
14316,duplicado,19/09/1995,7990,2012
